region_name,longitude,latitude,time_period,mmm,prob_dhw_4,prob_dhw_8,no_dhw_days_4,no_dhw_days_8,seas_sst_var,int_sst_var,trend_ann_sst,p_value
Polynesia,-147.67,-23.9,1985-2019,26.7655800654678,0.11,0.06,292,91,1.495,0.314,0.007,0.192
Polynesia,-147.66,-23.9,1985-2019,26.7650163229214,0.11,0.06,292,92,1.496,0.315,0.007,0.194
Polynesia,-147.65,-23.9,1985-2019,26.7666577321874,0.11,0.06,294,109,1.498,0.315,0.007,0.196
Polynesia,-147.64,-23.9,1985-2019,26.7651100366765,0.11,0.06,301,92,1.499,0.315,0.007,0.198
Polynesia,-147.63,-23.9,1985-2019,26.7618726103227,0.11,0.06,297,92,1.499,0.316,0.007,0.2
Polynesia,-147.62,-23.9,1985-2019,26.7568891742677,0.11,0.06,305,92,1.499,0.316,0.007,0.202
Polynesia,-147.61,-23.9,1985-2019,26.7541083698121,0.11,0.06,304,92,1.498,0.316,0.007,0.205
Polynesia,-147.73,-23.89,1985-2019,26.8327687376361,0.14,0.06,357,84,1.492,0.312,0.007,0.187
Polynesia,-147.72,-23.89,1985-2019,26.8225593501642,0.17,0.06,371,83,1.492,0.312,0.007,0.189
Polynesia,-147.71,-23.89,1985-2019,26.8102452143863,0.14,0.06,331,87,1.493,0.313,0.007,0.189
Polynesia,-147.7,-23.89,1985-2019,26.7982517653203,0.09,0.06,257,89,1.493,0.313,0.007,0.189
Polynesia,-147.69,-23.89,1985-2019,26.7893463395104,0.11,0.06,282,91,1.494,0.313,0.007,0.189
Polynesia,-147.68,-23.89,1985-2019,26.7822426010329,0.11,0.06,283,91,1.495,0.314,0.007,0.19
Polynesia,-147.67,-23.89,1985-2019,26.7796083578535,0.11,0.06,288,87,1.496,0.314,0.007,0.192
Polynesia,-147.66,-23.89,1985-2019,26.7792876110616,0.11,0.06,292,91,1.498,0.315,0.007,0.194
Polynesia,-147.65,-23.89,1985-2019,26.7777456575374,0.11,0.06,292,91,1.499,0.315,0.007,0.197
Polynesia,-147.63,-23.89,1985-2019,26.771024574084,0.11,0.06,294,93,1.501,0.316,0.007,0.201
Polynesia,-147.62,-23.89,1985-2019,26.7650572987225,0.11,0.06,297,92,1.5,0.316,0.007,0.204
Polynesia,-147.61,-23.89,1985-2019,26.7590026328866,0.11,0.06,301,92,1.499,0.316,0.007,0.206
Polynesia,-147.74,-23.88,1985-2019,26.8483121117705,0.17,0.06,384,81,1.492,0.311,0.007,0.186
Polynesia,-147.73,-23.88,1985-2019,26.8423436762823,0.14,0.06,381,81,1.493,0.312,0.007,0.188
Polynesia,-147.72,-23.88,1985-2019,26.8341848009834,0.11,0.06,330,86,1.493,0.312,0.007,0.189
Polynesia,-147.71,-23.88,1985-2019,26.8253299226044,0.11,0.06,272,87,1.494,0.312,0.007,0.189
Polynesia,-147.7,-23.88,1985-2019,26.8153262591857,0.09,0.06,257,89,1.495,0.313,0.007,0.189
Polynesia,-147.69,-23.88,1985-2019,26.8084687034394,0.14,0.06,322,87,1.496,0.313,0.007,0.19
Polynesia,-147.68,-23.88,1985-2019,26.8024319367057,0.11,0.06,281,104,1.497,0.314,0.007,0.191
Polynesia,-147.67,-23.88,1985-2019,26.798827135513,0.11,0.06,291,108,1.498,0.314,0.007,0.193
Polynesia,-147.66,-23.88,1985-2019,26.7954141643722,0.11,0.06,291,108,1.499,0.315,0.007,0.195
Polynesia,-147.65,-23.88,1985-2019,26.7931199032726,0.11,0.06,293,110,1.5,0.315,0.007,0.198
Polynesia,-147.64,-23.88,1985-2019,26.7886198320656,0.11,0.06,292,93,1.501,0.315,0.007,0.2
Polynesia,-147.62,-23.88,1985-2019,26.7760959437108,0.11,0.06,291,94,1.501,0.316,0.007,0.205
Polynesia,-147.61,-23.88,1985-2019,26.7689808653036,0.11,0.06,300,93,1.501,0.316,0.007,0.207
Polynesia,-147.6,-23.88,1985-2019,26.7637571688507,0.11,0.06,301,93,1.499,0.316,0.007,0.209
Polynesia,-147.59,-23.88,1985-2019,26.7625523973277,0.11,0.06,289,89,1.498,0.316,0.007,0.211
Polynesia,-147.58,-23.88,1985-2019,26.765290944847,0.11,0.06,295,89,1.497,0.316,0.007,0.213
Polynesia,-147.74,-23.87,1985-2019,26.8565747099917,0.17,0.06,384,80,1.493,0.31,0.007,0.185
Polynesia,-147.73,-23.87,1985-2019,26.8526720190776,0.14,0.06,383,82,1.493,0.311,0.007,0.187
Polynesia,-147.72,-23.87,1985-2019,26.8469572653901,0.14,0.06,322,86,1.494,0.312,0.007,0.188
Polynesia,-147.71,-23.87,1985-2019,26.841134738323,0.11,0.06,272,88,1.496,0.312,0.007,0.189
Polynesia,-147.7,-23.87,1985-2019,26.8353793433965,0.11,0.06,296,104,1.497,0.313,0.007,0.19
Polynesia,-147.69,-23.87,1985-2019,26.8294852551953,0.14,0.06,321,104,1.498,0.313,0.007,0.191
Polynesia,-147.68,-23.87,1985-2019,26.8246367367374,0.09,0.06,255,107,1.499,0.314,0.007,0.192
Polynesia,-147.65,-23.87,1985-2019,26.8096929686265,0.11,0.06,290,110,1.501,0.315,0.007,0.199
Polynesia,-147.64,-23.87,1985-2019,26.8043227613565,0.11,0.06,293,111,1.502,0.315,0.007,0.201
Polynesia,-147.63,-23.87,1985-2019,26.7989912026881,0.11,0.06,291,112,1.502,0.316,0.007,0.205
Polynesia,-147.6,-23.87,1985-2019,26.7762240672555,0.09,0.06,256,92,1.501,0.316,0.007,0.21
Polynesia,-147.59,-23.87,1985-2019,26.7708649426744,0.09,0.06,255,91,1.499,0.316,0.007,0.211
Polynesia,-147.58,-23.87,1985-2019,26.771685022472,0.11,0.06,287,93,1.498,0.316,0.007,0.212
Polynesia,-147.74,-23.86,1985-2019,26.8646421655843,0.14,0.06,324,83,1.493,0.31,0.007,0.183
Polynesia,-147.73,-23.86,1985-2019,26.8623060213526,0.14,0.06,324,84,1.494,0.31,0.007,0.186
Polynesia,-147.72,-23.86,1985-2019,26.8597507498781,0.14,0.06,321,85,1.495,0.311,0.007,0.187
Polynesia,-147.71,-23.86,1985-2019,26.8570055499391,0.14,0.06,325,105,1.497,0.312,0.007,0.188
Polynesia,-147.7,-23.86,1985-2019,26.8543339355395,0.11,0.06,289,106,1.498,0.312,0.007,0.19
Polynesia,-147.69,-23.86,1985-2019,26.8505306652162,0.14,0.06,334,112,1.499,0.313,0.007,0.191
Polynesia,-147.68,-23.86,1985-2019,26.8464168346196,0.11,0.06,300,112,1.501,0.313,0.007,0.193
Polynesia,-147.67,-23.86,1985-2019,26.8412334933921,0.14,0.06,333,113,1.501,0.314,0.007,0.195
Polynesia,-147.66,-23.86,1985-2019,26.8349901646547,0.11,0.06,292,114,1.502,0.314,0.007,0.198
Polynesia,-147.63,-23.86,1985-2019,26.8152228081607,0.09,0.06,258,112,1.503,0.316,0.007,0.206
Polynesia,-147.62,-23.86,1985-2019,26.8089549237371,0.09,0.06,259,114,1.503,0.316,0.007,0.208
Polynesia,-147.59,-23.86,1985-2019,26.7828303042428,0.09,0.06,256,93,1.5,0.316,0.007,0.21
Polynesia,-147.58,-23.86,1985-2019,26.7807064576231,0.09,0.06,255,93,1.498,0.316,0.007,0.21
Polynesia,-147.71,-23.85,1985-2019,26.8710281220244,0.14,0.06,322,108,1.498,0.311,0.007,0.187
Polynesia,-147.7,-23.85,1985-2019,26.8691901970567,0.14,0.06,334,110,1.499,0.312,0.007,0.189
Polynesia,-147.69,-23.85,1985-2019,26.8681337307652,0.14,0.06,335,112,1.501,0.312,0.007,0.191
Polynesia,-147.68,-23.85,1985-2019,26.8650021125271,0.14,0.06,335,115,1.502,0.313,0.007,0.193
Polynesia,-147.67,-23.85,1985-2019,26.8610626332998,0.11,0.06,302,115,1.502,0.313,0.007,0.195
Polynesia,-147.66,-23.85,1985-2019,26.8539037926744,0.11,0.06,302,115,1.502,0.314,0.007,0.198
Polynesia,-147.65,-23.85,1985-2019,26.845631449563,0.09,0.06,260,115,1.502,0.314,0.007,0.201
Polynesia,-147.64,-23.85,1985-2019,26.837588049314,0.09,0.06,261,116,1.502,0.315,0.007,0.203
Polynesia,-147.63,-23.85,1985-2019,26.8304098907128,0.09,0.06,261,115,1.502,0.315,0.007,0.206
Polynesia,-147.62,-23.85,1985-2019,26.8230630445592,0.09,0.06,260,115,1.503,0.316,0.007,0.208
Polynesia,-147.59,-23.85,1985-2019,26.7960477617158,0.09,0.06,256,94,1.5,0.316,0.007,0.21
Polynesia,-147.58,-23.85,1985-2019,26.7928190097595,0.09,0.06,254,93,1.497,0.316,0.007,0.21
Polynesia,-147.7,-23.84,1985-2019,26.8829120236735,0.14,0.06,331,109,1.5,0.311,0.007,0.188
Polynesia,-147.69,-23.84,1985-2019,26.882813209643,0.14,0.06,334,112,1.502,0.312,0.007,0.19
Polynesia,-147.68,-23.84,1985-2019,26.8806890977744,0.11,0.06,303,114,1.502,0.313,0.007,0.192
Polynesia,-147.67,-23.84,1985-2019,26.8767098222213,0.11,0.06,304,115,1.503,0.313,0.007,0.195
Polynesia,-147.66,-23.84,1985-2019,26.8696508395439,0.11,0.06,302,115,1.502,0.314,0.007,0.198
Polynesia,-147.65,-23.84,1985-2019,26.8619022625368,0.09,0.06,259,114,1.501,0.314,0.007,0.201
Polynesia,-147.64,-23.84,1985-2019,26.851718307556,0.09,0.06,260,115,1.501,0.315,0.007,0.204
Polynesia,-147.63,-23.84,1985-2019,26.8435780723423,0.09,0.06,261,116,1.501,0.315,0.007,0.206
Polynesia,-147.62,-23.84,1985-2019,26.835243823904,0.09,0.06,259,115,1.501,0.316,0.007,0.208
Polynesia,-147.61,-23.84,1985-2019,26.8268298450253,0.09,0.06,258,113,1.501,0.316,0.007,0.209
Polynesia,-147.6,-23.84,1985-2019,26.8164131717349,0.09,0.06,256,94,1.5,0.316,0.007,0.209
Polynesia,-147.59,-23.84,1985-2019,26.8090819488311,0.09,0.06,255,93,1.498,0.316,0.007,0.209
Polynesia,-147.58,-23.84,1985-2019,26.8068866795575,0.09,0.06,253,89,1.496,0.316,0.007,0.209
Polynesia,-147.69,-23.83,1985-2019,26.8934259188101,0.14,0.06,333,110,1.501,0.311,0.007,0.19
Polynesia,-147.68,-23.83,1985-2019,26.8923754957033,0.11,0.06,303,113,1.502,0.312,0.007,0.192
Polynesia,-147.67,-23.83,1985-2019,26.8883161408514,0.11,0.06,303,114,1.502,0.313,0.007,0.195
Polynesia,-147.66,-23.83,1985-2019,26.8815509753076,0.11,0.06,303,114,1.501,0.313,0.007,0.198
Polynesia,-147.65,-23.83,1985-2019,26.8727456708344,0.11,0.06,301,115,1.5,0.314,0.007,0.2
Polynesia,-147.64,-23.83,1985-2019,26.8627709147403,0.09,0.06,259,115,1.499,0.314,0.007,0.204
Polynesia,-147.63,-23.83,1985-2019,26.8524925776277,0.09,0.06,260,115,1.498,0.315,0.007,0.205
Polynesia,-147.62,-23.83,1985-2019,26.845231446986,0.09,0.06,260,115,1.498,0.315,0.007,0.207
Polynesia,-147.61,-23.83,1985-2019,26.8368868278554,0.09,0.06,258,115,1.498,0.315,0.007,0.208
Polynesia,-147.6,-23.83,1985-2019,26.8295975881703,0.09,0.06,256,94,1.497,0.315,0.007,0.208
Polynesia,-147.59,-23.83,1985-2019,26.8230774068542,0.09,0.06,254,92,1.496,0.315,0.007,0.209
Polynesia,-147.58,-23.83,1985-2019,26.8229447092104,0.09,0.06,252,88,1.494,0.315,0.007,0.209
Polynesia,-147.69,-23.82,1985-2019,26.9004976433365,0.14,0.06,335,107,1.5,0.311,0.007,0.19
Polynesia,-147.68,-23.82,1985-2019,26.8993929999894,0.11,0.06,300,110,1.5,0.311,0.007,0.192
Polynesia,-147.67,-23.82,1985-2019,26.8957805613706,0.14,0.06,332,111,1.5,0.312,0.007,0.194
Polynesia,-147.61,-23.82,1985-2019,26.8479502316083,0.09,0.06,257,114,1.494,0.315,0.007,0.207
Polynesia,-147.6,-23.82,1985-2019,26.8414808503222,0.09,0.06,256,94,1.494,0.315,0.007,0.208
Polynesia,-147.59,-23.82,1985-2019,26.8380993635565,0.09,0.06,252,80,1.493,0.315,0.007,0.208
Polynesia,-134.36,-23.67,1985-2019,27.1217174884139,0.06,0,108,0,1.515,0.223,0.001,0.887
Polynesia,-134.35,-23.67,1985-2019,27.1189376476323,0.06,0,109,0,1.514,0.223,0.001,0.89
Polynesia,-134.34,-23.67,1985-2019,27.1172680610043,0.06,0,109,0,1.513,0.223,0.001,0.892
Polynesia,-134.33,-23.67,1985-2019,27.1155700071905,0.06,0,107,0,1.513,0.222,0.001,0.894
Polynesia,-134.37,-23.66,1985-2019,27.1259921741732,0.06,0,108,0,1.513,0.223,0.001,0.882
Polynesia,-134.36,-23.66,1985-2019,27.1220367909255,0.06,0,108,0,1.513,0.223,0.001,0.884
Polynesia,-134.35,-23.66,1985-2019,27.1192358822784,0.06,0,109,0,1.512,0.223,0.001,0.886
Polynesia,-134.34,-23.66,1985-2019,27.1175803915779,0.06,0,108,0,1.512,0.222,0.001,0.89
Polynesia,-134.33,-23.66,1985-2019,27.1170087812605,0.06,0,108,0,1.511,0.222,0.001,0.892
Polynesia,-134.37,-23.65,1985-2019,27.1273581474134,0.06,0,108,0,1.512,0.223,0.001,0.882
Polynesia,-134.36,-23.65,1985-2019,27.1234009228887,0.06,0,108,0,1.511,0.223,0.001,0.883
Polynesia,-134.35,-23.65,1985-2019,27.1206389413096,0.06,0,109,0,1.511,0.223,0.001,0.886
Polynesia,-134.34,-23.65,1985-2019,27.120199756087,0.06,0,109,0,1.511,0.222,0.001,0.89
Polynesia,-134.33,-23.65,1985-2019,27.1208551660496,0.06,0,107,0,1.51,0.221,0.001,0.891
Polynesia,-134.37,-23.64,1985-2019,27.1296954089835,0.06,0,109,0,1.51,0.223,0.001,0.883
Polynesia,-134.36,-23.64,1985-2019,27.1268873731042,0.06,0,109,0,1.51,0.223,0.001,0.884
Polynesia,-134.35,-23.64,1985-2019,27.125326488609,0.06,0,109,0,1.51,0.222,0.001,0.887
Polynesia,-134.34,-23.64,1985-2019,27.1249592717225,0.06,0,109,0,1.51,0.222,0.001,0.891
Polynesia,-134.33,-23.64,1985-2019,27.1257340536178,0.06,0,108,0,1.51,0.221,0.001,0.892
Polynesia,-134.37,-23.63,1985-2019,27.1341708329934,0.06,0,108,0,1.51,0.223,0.001,0.886
Polynesia,-134.36,-23.63,1985-2019,27.1325142520976,0.06,0,110,0,1.51,0.222,0.001,0.886
Polynesia,-134.35,-23.63,1985-2019,27.1320863526423,0.06,0,109,0,1.509,0.222,0.001,0.889
Polynesia,-134.34,-23.63,1985-2019,27.1317636132131,0.06,0,109,0,1.509,0.221,0.001,0.891
Polynesia,-134.33,-23.63,1985-2019,27.1326868697901,0.06,0,107,0,1.51,0.221,0.001,0.894
Polynesia,-149.51,-23.44,1985-2019,26.8268008865361,0.14,0.06,439,163,1.417,0.303,0.01,0.063
Polynesia,-149.5,-23.44,1985-2019,26.8191299847175,0.17,0.06,439,164,1.417,0.303,0.01,0.062
Polynesia,-149.52,-23.43,1985-2019,26.8306293644455,0.14,0.06,459,164,1.417,0.303,0.01,0.065
Polynesia,-149.51,-23.43,1985-2019,26.8201477199163,0.14,0.06,460,164,1.417,0.303,0.01,0.064
Polynesia,-149.5,-23.43,1985-2019,26.8094919912336,0.14,0.06,459,164,1.417,0.303,0.01,0.062
Polynesia,-149.49,-23.43,1985-2019,26.8008793820126,0.17,0.06,465,164,1.417,0.303,0.01,0.061
Polynesia,-149.43,-23.43,1985-2019,26.772697459198,0.14,0.06,441,164,1.412,0.303,0.01,0.059
Polynesia,-149.42,-23.43,1985-2019,26.7686815697777,0.17,0.06,444,164,1.411,0.303,0.01,0.059
Polynesia,-149.41,-23.43,1985-2019,26.7682748092881,0.14,0.06,451,165,1.41,0.303,0.01,0.058
Polynesia,-149.4,-23.43,1985-2019,26.768769136311,0.14,0.06,459,166,1.409,0.303,0.01,0.058
Polynesia,-149.53,-23.42,1985-2019,26.8388446675185,0.2,0.06,481,164,1.416,0.302,0.01,0.068
Polynesia,-149.52,-23.42,1985-2019,26.8272642820258,0.2,0.06,479,163,1.417,0.302,0.01,0.066
Polynesia,-149.51,-23.42,1985-2019,26.8169899636756,0.14,0.06,462,164,1.417,0.302,0.01,0.065
Polynesia,-149.5,-23.42,1985-2019,26.805494172653,0.17,0.06,461,164,1.417,0.302,0.01,0.063
Polynesia,-149.49,-23.42,1985-2019,26.7960296901769,0.14,0.06,458,163,1.417,0.303,0.01,0.062
Polynesia,-149.48,-23.42,1985-2019,26.789548914675,0.17,0.06,458,163,1.417,0.303,0.01,0.061
Polynesia,-149.47,-23.42,1985-2019,26.7838338378727,0.2,0.06,470,163,1.416,0.303,0.01,0.06
Polynesia,-149.46,-23.42,1985-2019,26.7802157702341,0.17,0.06,485,164,1.416,0.303,0.01,0.06
Polynesia,-149.45,-23.42,1985-2019,26.777760632853,0.2,0.06,485,164,1.415,0.303,0.01,0.06
Polynesia,-149.44,-23.42,1985-2019,26.7742780838082,0.2,0.06,489,163,1.414,0.303,0.01,0.059
Polynesia,-149.43,-23.42,1985-2019,26.7708608039409,0.2,0.06,492,163,1.413,0.303,0.01,0.059
Polynesia,-149.42,-23.42,1985-2019,26.7677768456185,0.2,0.06,491,163,1.412,0.303,0.01,0.059
Polynesia,-149.41,-23.42,1985-2019,26.7673281626816,0.2,0.06,496,162,1.411,0.303,0.01,0.059
Polynesia,-149.4,-23.42,1985-2019,26.7689421065822,0.2,0.06,508,162,1.41,0.302,0.01,0.059
Polynesia,-149.39,-23.42,1985-2019,26.7737232888827,0.17,0.06,511,163,1.409,0.302,0.01,0.059
Polynesia,-149.54,-23.41,1985-2019,26.854036266995,0.14,0.06,461,164,1.416,0.302,0.01,0.07
Polynesia,-149.53,-23.41,1985-2019,26.8408833409255,0.2,0.06,478,163,1.416,0.302,0.01,0.069
Polynesia,-149.52,-23.41,1985-2019,26.8296824489935,0.2,0.06,478,163,1.417,0.302,0.01,0.067
Polynesia,-149.51,-23.41,1985-2019,26.8205873554328,0.17,0.06,462,163,1.418,0.302,0.01,0.066
Polynesia,-149.5,-23.41,1985-2019,26.8102345469225,0.17,0.06,460,163,1.418,0.302,0.01,0.065
Polynesia,-149.49,-23.41,1985-2019,26.8019683756078,0.17,0.06,465,163,1.418,0.302,0.01,0.063
Polynesia,-149.48,-23.41,1985-2019,26.7956422380087,0.2,0.06,465,163,1.418,0.302,0.01,0.062
Polynesia,-149.47,-23.41,1985-2019,26.7900391276709,0.14,0.06,458,163,1.417,0.302,0.01,0.062
Polynesia,-149.46,-23.41,1985-2019,26.7874950103227,0.17,0.06,464,163,1.417,0.302,0.01,0.061
Polynesia,-149.45,-23.41,1985-2019,26.7851857088802,0.17,0.06,464,164,1.417,0.302,0.01,0.061
Polynesia,-149.44,-23.41,1985-2019,26.7826388187201,0.17,0.06,484,163,1.417,0.302,0.01,0.06
Polynesia,-149.43,-23.41,1985-2019,26.7811563984109,0.17,0.06,487,163,1.416,0.302,0.01,0.06
Polynesia,-149.42,-23.41,1985-2019,26.7779431450262,0.17,0.06,490,163,1.416,0.302,0.01,0.06
Polynesia,-149.41,-23.41,1985-2019,26.7763881821733,0.2,0.06,500,162,1.415,0.302,0.01,0.06
Polynesia,-149.4,-23.41,1985-2019,26.7780389650599,0.17,0.06,504,163,1.413,0.302,0.01,0.059
Polynesia,-149.39,-23.41,1985-2019,26.7815664219565,0.2,0.06,508,163,1.411,0.302,0.01,0.059
Polynesia,-149.54,-23.4,1985-2019,26.859478102071,0.2,0.06,468,164,1.416,0.301,0.01,0.071
Polynesia,-149.53,-23.4,1985-2019,26.8473832604181,0.17,0.06,460,163,1.417,0.301,0.01,0.07
Polynesia,-149.52,-23.4,1985-2019,26.8372520569124,0.17,0.06,460,163,1.417,0.302,0.01,0.068
Polynesia,-149.51,-23.4,1985-2019,26.8291769478609,0.14,0.06,459,163,1.418,0.302,0.01,0.067
Polynesia,-149.5,-23.4,1985-2019,26.8209970821583,0.2,0.06,467,163,1.418,0.302,0.01,0.066
Polynesia,-149.49,-23.4,1985-2019,26.8138615020852,0.17,0.06,465,163,1.419,0.302,0.01,0.065
Polynesia,-149.48,-23.4,1985-2019,26.8075866624141,0.14,0.06,462,163,1.419,0.302,0.01,0.064
Polynesia,-149.47,-23.4,1985-2019,26.8032785444144,0.2,0.06,466,163,1.419,0.302,0.01,0.063
Polynesia,-149.46,-23.4,1985-2019,26.801020277972,0.2,0.06,464,163,1.419,0.302,0.01,0.062
Polynesia,-149.45,-23.4,1985-2019,26.7985635828831,0.17,0.06,466,162,1.419,0.302,0.01,0.062
Polynesia,-149.44,-23.4,1985-2019,26.7981047741988,0.17,0.06,477,162,1.42,0.302,0.01,0.062
Polynesia,-149.43,-23.4,1985-2019,26.7975702978106,0.17,0.06,488,163,1.42,0.302,0.01,0.062
Polynesia,-149.42,-23.4,1985-2019,26.7954173244345,0.17,0.06,490,162,1.419,0.302,0.01,0.062
Polynesia,-149.41,-23.4,1985-2019,26.7938811089464,0.17,0.06,490,162,1.419,0.302,0.01,0.061
Polynesia,-149.4,-23.4,1985-2019,26.7932627851122,0.2,0.06,501,162,1.417,0.302,0.01,0.061
Polynesia,-149.39,-23.4,1985-2019,26.7943686150378,0.2,0.06,503,161,1.414,0.301,0.01,0.06
Polynesia,-149.55,-23.39,1985-2019,26.8789100011538,0.2,0.06,479,162,1.416,0.3,0.009,0.074
Polynesia,-149.54,-23.39,1985-2019,26.8668353455823,0.17,0.06,478,162,1.416,0.301,0.009,0.072
Polynesia,-149.53,-23.39,1985-2019,26.8579785204901,0.17,0.06,480,163,1.417,0.301,0.01,0.071
Polynesia,-149.47,-23.39,1985-2019,26.8204844189796,0.17,0.06,468,163,1.42,0.301,0.01,0.065
Polynesia,-149.46,-23.39,1985-2019,26.8183266802611,0.17,0.06,466,162,1.421,0.301,0.01,0.064
Polynesia,-149.45,-23.39,1985-2019,26.8158140866032,0.2,0.06,494,162,1.421,0.301,0.01,0.064
Polynesia,-149.44,-23.39,1985-2019,26.8165016466594,0.17,0.06,492,163,1.422,0.302,0.01,0.064
Polynesia,-149.42,-23.39,1985-2019,26.8159243941045,0.17,0.06,499,161,1.423,0.302,0.01,0.063
Polynesia,-149.41,-23.39,1985-2019,26.8131450845119,0.17,0.06,499,161,1.422,0.301,0.01,0.063
Polynesia,-149.4,-23.39,1985-2019,26.8112971161475,0.2,0.06,491,162,1.42,0.301,0.01,0.062
Polynesia,-149.39,-23.39,1985-2019,26.8102648344298,0.17,0.06,491,161,1.416,0.301,0.01,0.062
Polynesia,-149.56,-23.38,1985-2019,26.8990847463839,0.17,0.06,491,161,1.415,0.3,0.009,0.076
Polynesia,-149.55,-23.38,1985-2019,26.8871754458384,0.2,0.06,494,162,1.415,0.3,0.009,0.075
Polynesia,-149.54,-23.38,1985-2019,26.878358528763,0.17,0.06,493,162,1.416,0.3,0.009,0.074
Polynesia,-149.53,-23.38,1985-2019,26.8725080515264,0.17,0.06,477,161,1.417,0.3,0.009,0.073
Polynesia,-149.44,-23.38,1985-2019,26.8346819651005,0.17,0.06,504,161,1.424,0.301,0.01,0.065
Polynesia,-149.43,-23.38,1985-2019,26.8353100155949,0.17,0.06,506,161,1.425,0.301,0.01,0.065
Polynesia,-149.41,-23.38,1985-2019,26.8312669204945,0.17,0.06,501,160,1.424,0.301,0.01,0.064
Polynesia,-149.4,-23.38,1985-2019,26.8283002824496,0.2,0.06,490,161,1.422,0.301,0.01,0.063
Polynesia,-149.39,-23.38,1985-2019,26.8250488411365,0.2,0.06,492,163,1.417,0.3,0.01,0.062
Polynesia,-149.38,-23.38,1985-2019,26.8259308012253,0.2,0.06,490,161,1.413,0.3,0.01,0.061
Polynesia,-134.49,-23.38,1985-2019,27.2014808618262,0.06,0,89,0,1.478,0.222,0.001,0.883
Polynesia,-134.48,-23.38,1985-2019,27.1963501986696,0.06,0,90,0,1.478,0.222,0.001,0.882
Polynesia,-134.47,-23.38,1985-2019,27.1956338538597,0.06,0,90,0,1.478,0.222,0.001,0.882
Polynesia,-149.56,-23.37,1985-2019,26.9085099128935,0.17,0.06,497,161,1.414,0.299,0.009,0.078
Polynesia,-149.55,-23.37,1985-2019,26.9009847010929,0.2,0.06,496,161,1.416,0.3,0.009,0.076
Polynesia,-149.54,-23.37,1985-2019,26.8953520948196,0.17,0.06,491,160,1.417,0.3,0.009,0.075
Polynesia,-149.53,-23.37,1985-2019,26.8906870097745,0.17,0.06,477,161,1.418,0.3,0.009,0.074
Polynesia,-149.52,-23.37,1985-2019,26.8860588641559,0.17,0.06,485,160,1.419,0.3,0.009,0.073
Polynesia,-149.44,-23.37,1985-2019,26.8522527563386,0.2,0.06,505,159,1.425,0.3,0.01,0.066
Polynesia,-149.43,-23.37,1985-2019,26.8519966187995,0.17,0.06,503,159,1.426,0.3,0.01,0.066
Polynesia,-149.4,-23.37,1985-2019,26.8418997061426,0.17,0.06,497,160,1.422,0.3,0.01,0.063
Polynesia,-149.39,-23.37,1985-2019,26.8397133283772,0.17,0.06,489,161,1.417,0.3,0.01,0.062
Polynesia,-149.38,-23.37,1985-2019,26.8404251882947,0.2,0.06,488,159,1.412,0.299,0.01,0.062
Polynesia,-134.49,-23.37,1985-2019,27.2032560990616,0.06,0,86,0,1.48,0.222,0.001,0.886
Polynesia,-134.48,-23.37,1985-2019,27.20021834105,0.06,0,88,0,1.48,0.222,0.001,0.884
Polynesia,-134.47,-23.37,1985-2019,27.1993863584724,0.06,0,100,0,1.48,0.222,0.001,0.882
Polynesia,-134.46,-23.37,1985-2019,27.2007585156814,0.06,0,100,0,1.479,0.222,0.001,0.881
Polynesia,-149.56,-23.36,1985-2019,26.9203911239578,0.17,0.06,507,160,1.414,0.299,0.009,0.079
Polynesia,-149.55,-23.36,1985-2019,26.917104750776,0.17,0.06,506,160,1.416,0.299,0.009,0.078
Polynesia,-149.54,-23.36,1985-2019,26.914700425704,0.17,0.06,497,159,1.418,0.299,0.009,0.077
Polynesia,-149.53,-23.36,1985-2019,26.9124639616081,0.2,0.06,473,159,1.419,0.299,0.009,0.076
Polynesia,-149.52,-23.36,1985-2019,26.9078538882453,0.17,0.06,472,158,1.42,0.299,0.009,0.075
Polynesia,-149.51,-23.36,1985-2019,26.9030979865979,0.2,0.06,473,158,1.421,0.299,0.009,0.073
Polynesia,-149.44,-23.36,1985-2019,26.8702715310433,0.17,0.06,503,158,1.425,0.3,0.01,0.067
Polynesia,-149.43,-23.36,1985-2019,26.8669612701078,0.2,0.06,504,158,1.425,0.3,0.01,0.066
Polynesia,-149.4,-23.36,1985-2019,26.8539688377262,0.17,0.06,486,158,1.42,0.299,0.01,0.063
Polynesia,-149.39,-23.36,1985-2019,26.8527062675698,0.17,0.06,488,158,1.416,0.299,0.01,0.062
Polynesia,-134.49,-23.36,1985-2019,27.2103217277636,0.06,0,88,0,1.483,0.222,0.001,0.889
Polynesia,-134.48,-23.36,1985-2019,27.2081191841852,0.06,0,91,0,1.484,0.222,0.001,0.887
Polynesia,-134.47,-23.36,1985-2019,27.2071363078447,0.06,0,98,0,1.483,0.222,0.001,0.884
Polynesia,-134.46,-23.36,1985-2019,27.2063218197186,0.06,0,100,0,1.481,0.222,0.001,0.882
Polynesia,-134.45,-23.36,1985-2019,27.2076319011053,0.06,0,88,0,1.477,0.221,0.001,0.883
Polynesia,-149.55,-23.35,1985-2019,26.9321463258373,0.17,0.06,504,157,1.416,0.299,0.009,0.079
Polynesia,-149.54,-23.35,1985-2019,26.9342883454738,0.2,0.06,479,157,1.418,0.299,0.009,0.078
Polynesia,-149.53,-23.35,1985-2019,26.9342049413925,0.17,0.06,482,156,1.419,0.299,0.009,0.077
