date,site,depth,plate,family,position,number,comment
01.12.02,Vaipahu,06m,14,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,06m,15,,,,Plaque absente
01.12.02,Vaipahu,06m,16,Acroporidae,Dessous,2,
01.12.02,Vaipahu,06m,16,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,06m,16,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,06m,16,Poritidae,Dessous,1,
01.12.02,Vaipahu,06m,17,Acroporidae,Bords,4,
01.12.02,Vaipahu,06m,17,Acroporidae,Dessous,1,
01.12.02,Vaipahu,06m,17,Pocilloporidae,Bords,4,
01.12.02,Vaipahu,06m,17,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,06m,18,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,06m,19,Cassés,Dessus,1,
01.12.02,Vaipahu,06m,19,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,06m,19,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,06m,19,Poritidae,Dessus,1,
01.12.02,Vaipahu,06m,20,Acroporidae,Bords,1,
01.12.02,Vaipahu,06m,20,Acroporidae,Dessous,1,
01.12.02,Vaipahu,06m,20,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,06m,20,Pocilloporidae,Dessous,2,
01.12.02,Vaipahu,12m,21,Autres,,0,
01.12.02,Vaipahu,12m,22,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,12m,22,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,12m,23,Cassés,Dessus,1,
01.12.02,Vaipahu,12m,23,Pocilloporidae,Dessus,1,
01.12.02,Vaipahu,12m,24,,,,Plaque absente
01.12.02,Vaipahu,12m,25,Acroporidae,Dessous,1,
01.12.02,Vaipahu,12m,25,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,12m,25,Poritidae,Dessous,2,
01.12.02,Vaipahu,12m,26,Pocilloporidae,Bords,2,
01.12.02,Vaipahu,12m,26,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,12m,27,Autres,,0,
01.12.02,Vaipahu,12m,28,Acroporidae,Bords,1,
01.12.02,Vaipahu,12m,28,Poritidae,Bords,3,
01.12.02,Vaipahu,12m,28,Poritidae,Dessous,3,
01.12.02,Vaipahu,12m,29,Poritidae,Dessus,1,
01.12.02,Vaipahu,12m,30,Acroporidae,Dessous,3,
01.12.02,Vaipahu,12m,31,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,12m,32,Autres,Dessus,1,
01.12.02,Vaipahu,12m,33,Pocilloporidae,Dessus,1,
01.12.02,Vaipahu,12m,33,Poritidae,Dessous,1,
01.12.02,Vaipahu,12m,34,Acroporidae,Dessous,2,
01.12.02,Vaipahu,12m,34,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,12m,35,Autres,Dessous,1,
01.12.02,Vaipahu,12m,35,Pocilloporidae,Dessous,2,
01.12.02,Vaipahu,12m,36,Acroporidae,Bords,1,
01.12.02,Vaipahu,12m,36,Acroporidae,Dessus,1,
01.12.02,Vaipahu,12m,36,Pocilloporidae,Bords,5,
01.12.02,Vaipahu,12m,37,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,12m,38,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,12m,39,Acroporidae,Dessous,1,
01.12.02,Vaipahu,12m,39,Pocilloporidae,Dessus,1,
01.12.02,Vaipahu,12m,40,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,18m,41,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,18m,42,Cassés,Dessus,1,
01.12.02,Vaipahu,18m,42,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,18m,42,Pocilloporidae,Dessus,2,
01.12.02,Vaipahu,18m,43,Autres,,0,
01.12.02,Vaipahu,18m,44,Pocilloporidae,Bords,2,
01.12.02,Vaipahu,18m,45,Acroporidae,Dessous,1,
01.12.02,Vaipahu,18m,45,Acroporidae,Dessus,1,
01.12.02,Vaipahu,18m,45,Cassés,Dessus,1,
01.12.02,Vaipahu,18m,46,Acroporidae,Bords,1,
01.12.02,Vaipahu,18m,46,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,18m,46,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,18m,47,Pocilloporidae,Dessous,2,
01.12.02,Vaipahu,18m,48,Acroporidae,Dessus,1,
01.12.02,Vaipahu,18m,48,Pocilloporidae,Dessous,4,
01.12.02,Vaipahu,18m,49,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,18m,49,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,18m,50,Pocilloporidae,Dessus,1,
01.12.02,Vaipahu,18m,51,Acroporidae,Bords,1,
01.12.02,Vaipahu,18m,52,Autres,Bords,1,
01.12.02,Vaipahu,18m,52,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,18m,52,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,18m,53,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,18m,53,Poritidae,Dessous,1,
01.12.02,Vaipahu,18m,54,Autres,,0,
01.12.02,Vaipahu,18m,55,Acroporidae,Bords,1,
01.12.02,Vaipahu,18m,55,Pocilloporidae,Dessous,2,
01.12.02,Vaipahu,18m,55,Pocilloporidae,Dessus,1,
01.12.02,Vaipahu,18m,55,Poritidae,Dessous,1,
01.12.02,Vaipahu,18m,56,Pocilloporidae,Dessous,1,
01.12.02,Vaipahu,18m,57,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,18m,58,Pocilloporidae,Dessus,3,
01.12.02,Vaipahu,18m,59,Pocilloporidae,Bords,1,
01.12.02,Vaipahu,18m,59,Pocilloporidae,Dessus,1,
01.12.02,Vaipahu,18m,60,Autres,,0,
01.12.02,Tiahura,06m,61,Pocilloporidae,Dessous,4,
01.12.02,Tiahura,06m,61,Poritidae,Dessous,1,
01.12.02,Tiahura,06m,62,Autres,,0,
01.12.02,Tiahura,06m,63,Autres,,0,
01.12.02,Tiahura,06m,64,Pocilloporidae,Bords,1,
01.12.02,Tiahura,06m,65,Autres,,0,
01.12.02,Tiahura,06m,66,Autres,Dessous,1,
01.12.02,Tiahura,06m,67,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,06m,68,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,06m,69,Autres,,0,
01.12.02,Tiahura,06m,70,Pocilloporidae,Dessous,4,
01.12.02,Tiahura,06m,71,Autres,,0,
01.12.02,Tiahura,06m,72,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,06m,73,Pocilloporidae,Bords,1,
01.12.02,Tiahura,06m,74,Pocilloporidae,Bords,1,
01.12.02,Tiahura,06m,75,Pocilloporidae,Bords,2,
01.12.02,Tiahura,06m,75,Poritidae,Bords,1,
01.12.02,Tiahura,06m,76,Pocilloporidae,Dessous,4,
01.12.02,Tiahura,06m,76,Pocilloporidae,Dessus,2,
01.12.02,Tiahura,06m,77,Autres,Bords,1,
01.12.02,Tiahura,06m,77,Pocilloporidae,Bords,1,
01.12.02,Tiahura,06m,77,Pocilloporidae,Dessous,9,
01.12.02,Tiahura,06m,77,Poritidae,Bords,2,
01.12.02,Tiahura,06m,78,Pocilloporidae,Bords,1,
01.12.02,Tiahura,06m,79,Pocilloporidae,Bords,4,
01.12.02,Tiahura,06m,79,Pocilloporidae,Dessus,1,
01.12.02,Tiahura,06m,80,Cassés,Bords,1,
01.12.02,Tiahura,06m,80,Pocilloporidae,Bords,3,
01.12.02,Tiahura,06m,80,Pocilloporidae,Dessous,2,
01.12.02,Tiahura,12m,81,Poritidae,Bords,1,
01.12.02,Tiahura,12m,82,Autres,,0,
01.12.02,Tiahura,12m,83,Poritidae,Dessous,1,
01.12.02,Tiahura,12m,84,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,12m,85,Autres,,0,
01.12.02,Tiahura,12m,86,Acroporidae,Bords,1,
01.12.02,Tiahura,12m,86,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,12m,86,Poritidae,Dessous,1,
01.12.02,Tiahura,12m,87,Poritidae,Dessous,1,
01.12.02,Tiahura,12m,88,Pocilloporidae,Dessous,3,
01.12.02,Tiahura,12m,88,Poritidae,Dessous,1,
01.12.02,Tiahura,12m,89,Poritidae,Dessous,1,
01.12.02,Tiahura,12m,90,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,12m,91,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,12m,91,Pocilloporidae,Dessus,1,
01.12.02,Tiahura,12m,92,Pocilloporidae,Bords,1,
01.12.02,Tiahura,12m,92,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,12m,92,Poritidae,Bords,1,
01.12.02,Tiahura,12m,93,Autres,,0,
01.12.02,Tiahura,12m,94,Autres,,0,
01.12.02,Tiahura,12m,95,Autres,,0,
01.12.02,Tiahura,12m,96,Pocilloporidae,Bords,1,
01.12.02,Tiahura,12m,96,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,12m,97,Cassés,Dessous,1,
01.12.02,Tiahura,12m,97,Poritidae,Bords,1,
01.12.02,Tiahura,12m,97,Poritidae,Dessous,1,
01.12.02,Tiahura,12m,98,Acroporidae,Bords,1,
01.12.02,Tiahura,12m,98,Cassés,Dessous,1,
01.12.02,Tiahura,12m,98,Pocilloporidae,Bords,4,
01.12.02,Tiahura,12m,98,Pocilloporidae,Dessous,3,
01.12.02,Tiahura,12m,98,Poritidae,Bords,1,
01.12.02,Tiahura,12m,98,Poritidae,Dessous,1,
01.12.02,Tiahura,12m,99,Pocilloporidae,Dessous,4,
01.12.02,Tiahura,12m,99,Poritidae,Dessous,1,
01.12.02,Tiahura,12m,100,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,12m,100,Poritidae,Dessous,1,
01.12.02,Tiahura,18m,101,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,18m,102,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,18m,103,Autres,,0,
01.12.02,Tiahura,18m,104,Pocilloporidae,Dessus,2,
01.12.02,Tiahura,18m,105,Autres,,0,
01.12.02,Tiahura,18m,106,Acroporidae,Dessous,1,
01.12.02,Tiahura,18m,106,Pocilloporidae,Dessous,2,
01.12.02,Tiahura,18m,106,Poritidae,Dessous,2,
01.12.02,Tiahura,18m,107,Autres,,0,
01.12.02,Tiahura,18m,108,Cassés,Dessus,1,
01.12.02,Tiahura,18m,109,Cassés,Dessus,2,
01.12.02,Tiahura,18m,109,Pocilloporidae,Bords,1,
01.12.02,Tiahura,18m,109,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,18m,110,Acroporidae,Dessus,1,
01.12.02,Tiahura,18m,110,Cassés,Dessus,2,
01.12.02,Tiahura,18m,110,Pocilloporidae,Bords,1,
01.12.02,Tiahura,18m,110,Pocilloporidae,Dessous,2,
01.12.02,Tiahura,18m,110,Pocilloporidae,Dessus,2,
01.12.02,Tiahura,18m,111,Pocilloporidae,Bords,3,
01.12.02,Tiahura,18m,111,Pocilloporidae,Dessus,1,
01.12.02,Tiahura,18m,112,Pocilloporidae,Bords,3,
01.12.02,Tiahura,18m,113,Autres,,0,
01.12.02,Tiahura,18m,114,Pocilloporidae,Bords,2,
01.12.02,Tiahura,18m,115,Acroporidae,Dessus,1,
01.12.02,Tiahura,18m,115,Pocilloporidae,Bords,1,
01.12.02,Tiahura,18m,116,Pocilloporidae,Bords,3,
01.12.02,Tiahura,18m,116,Pocilloporidae,Dessous,1,
01.12.02,Tiahura,18m,117,Pocilloporidae,Dessus,1,
01.12.02,Tiahura,18m,117,Poritidae,Dessous,1,
01.12.02,Tiahura,18m,118,Pocilloporidae,Bords,2,
01.12.02,Tiahura,18m,118,Pocilloporidae,Dessus,1,
01.12.02,Tiahura,18m,118,Poritidae,Bords,1,
01.12.02,Tiahura,18m,119,Autres,,0,
01.12.02,Tiahura,18m,120,Pocilloporidae,Bords,1,
01.12.02,Haapiti,06m,121,Pocilloporidae,Dessous,2,
01.12.02,Haapiti,06m,122,Autres,,0,
01.12.02,Haapiti,06m,123,Pocilloporidae,Bords,1,
01.12.02,Haapiti,06m,124,Autres,,0,
01.12.02,Haapiti,06m,125,Autres,,0,
01.12.02,Haapiti,06m,126,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,06m,127,Acroporidae,Bords,1,
01.12.02,Haapiti,06m,127,Pocilloporidae,Dessus,1,
01.12.02,Haapiti,06m,128,Autres,,0,
01.12.02,Haapiti,06m,129,Autres,,0,
01.12.02,Haapiti,06m,130,Autres,,0,
01.12.02,Haapiti,06m,131,Autres,,0,
01.12.02,Haapiti,06m,132,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,06m,133,Pocilloporidae,Bords,3,
01.12.02,Haapiti,06m,133,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,06m,134,Pocilloporidae,Bords,3,
01.12.02,Haapiti,06m,135,Autres,,0,
01.12.02,Haapiti,06m,136,Pocilloporidae,Bords,3,
01.12.02,Haapiti,06m,136,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,06m,136,Pocilloporidae,Dessus,1,
01.12.02,Haapiti,06m,137,Pocilloporidae,Bords,3,
01.12.02,Haapiti,06m,137,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,06m,137,Poritidae,Bords,2,
01.12.02,Haapiti,06m,138,Autres,,0,
01.12.02,Haapiti,06m,139,Autres,,0,
01.12.02,Haapiti,06m,140,Autres,,0,
01.12.02,Haapiti,12m,141,Autres,,0,
01.12.02,Haapiti,12m,142,,,,Plaque absente
01.12.02,Haapiti,12m,143,Pocilloporidae,Dessous,6,
01.12.02,Haapiti,12m,144,Autres,,0,
01.12.02,Haapiti,12m,145,Autres,,0,
01.12.02,Haapiti,12m,146,Autres,,0,
01.12.02,Haapiti,12m,147,Cassés,Dessus,1,
01.12.02,Haapiti,12m,147,Pocilloporidae,Dessous,3,
01.12.02,Haapiti,12m,148,Autres,,0,
01.12.02,Haapiti,12m,149,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,12m,150,Autres,,0,
01.12.02,Haapiti,12m,151,Autres,,0,
01.12.02,Haapiti,12m,152,Poritidae,Dessous,1,
01.12.02,Haapiti,12m,153,Autres,,0,
01.12.02,Haapiti,12m,154,Autres,,0,
01.12.02,Haapiti,12m,155,Cassés,Dessus,1,
01.12.02,Haapiti,12m,155,Pocilloporidae,Dessous,2,
01.12.02,Haapiti,12m,156,Pocilloporidae,Bords,2,
01.12.02,Haapiti,12m,156,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,12m,157,Autres,,0,
01.12.02,Haapiti,12m,158,Autres,,0,
01.12.02,Haapiti,12m,159,Autres,,0,
01.12.02,Haapiti,12m,160,Autres,Dessous,1,
01.12.02,Haapiti,12m,160,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,18m,161,Pocilloporidae,Dessous,3,
01.12.02,Haapiti,18m,162,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,18m,162,Pocilloporidae,Dessus,1,
01.12.02,Haapiti,18m,163,Pocilloporidae,Dessus,1,
01.12.02,Haapiti,18m,164,Autres,Dessus,1,
01.12.02,Haapiti,18m,165,Autres,Bords,1,
01.12.02,Haapiti,18m,165,Pocilloporidae,Bords,2,
01.12.02,Haapiti,18m,165,Pocilloporidae,Dessus,1,
01.12.02,Haapiti,18m,166,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,18m,166,Pocilloporidae,Dessus,2,
01.12.02,Haapiti,18m,167,Pocilloporidae,Bords,2,
01.12.02,Haapiti,18m,167,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,18m,167,Pocilloporidae,Dessus,1,
01.12.02,Haapiti,18m,168,Pocilloporidae,Bords,2,
01.12.02,Haapiti,18m,168,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,18m,169,Pocilloporidae,Dessous,1,
01.12.02,Haapiti,18m,169,Pocilloporidae,Dessus,1,
01.12.02,Haapiti,18m,170,Pocilloporidae,Dessus,2,
01.12.02,Haapiti,18m,171,Pocilloporidae,Bords,1,
01.12.02,Haapiti,18m,172,Acroporidae,Dessous,1,
01.12.02,Haapiti,18m,172,Pocilloporidae,Bords,3,
01.12.02,Haapiti,18m,172,Pocilloporidae,Dessous,3,
01.12.02,Haapiti,18m,173,Autres,Dessous,1,
01.12.02,Haapiti,18m,173,Pocilloporidae,Dessus,2,
01.12.02,Haapiti,18m,173,Poritidae,Dessus,1,
01.12.02,Haapiti,18m,174,Pocilloporidae,Dessous,4,
01.12.02,Haapiti,18m,175,Pocilloporidae,Bords,1,
01.12.02,Haapiti,18m,176,,,,Plaque absente
01.12.02,Haapiti,18m,177,Pocilloporidae,Dessous,2,
01.12.02,Haapiti,18m,178,Pocilloporidae,Dessus,1,
01.12.02,Haapiti,18m,179,Pocilloporidae,Dessous,2,
01.12.02,Haapiti,18m,179,Poritidae,Dessous,1,
01.12.02,Haapiti,18m,180,Pocilloporidae,Bords,1,
01.12.02,Haapiti,18m,180,Pocilloporidae,Dessous,1,
01.09.03,Vaipahu,06m,1,Acroporidae,Dessus,1,
01.09.03,Vaipahu,06m,2,Autres,,0,
01.09.03,Vaipahu,06m,3,Autres,,0,
01.09.03,Vaipahu,06m,4,Autres,,0,
01.09.03,Vaipahu,06m,5,Autres,,0,
01.09.03,Vaipahu,06m,6,Autres,,0,
01.09.03,Vaipahu,06m,7,Autres,,0,
01.09.03,Vaipahu,06m,8,Autres,,0,
01.09.03,Vaipahu,06m,9,Autres,,0,
01.09.03,Vaipahu,06m,10,Acroporidae,Bords,1,
01.09.03,Vaipahu,06m,11,Autres,,0,
01.09.03,Vaipahu,06m,12,Poritidae,Dessus,1,
01.09.03,Vaipahu,06m,13,Autres,,0,
01.09.03,Vaipahu,06m,14,Autres,,0,
01.09.03,Vaipahu,06m,15,,,,Plaque absente
01.09.03,Vaipahu,06m,16,Acroporidae,Dessous,1,
01.09.03,Vaipahu,06m,17,Acroporidae,Bords,1,
01.09.03,Vaipahu,06m,17,Pocilloporidae,Bords,1,
01.09.03,Vaipahu,06m,18,Autres,,0,
01.09.03,Vaipahu,06m,19,Autres,,0,
01.09.03,Vaipahu,06m,20,Autres,,0,
01.09.03,Vaipahu,06m,21,Autres,,0,
01.09.03,Vaipahu,12m,22,Acroporidae,Bords,1,
01.09.03,Vaipahu,12m,22,Acroporidae,Dessus,1,
01.09.03,Vaipahu,12m,23,Acroporidae,Bords,2,
01.09.03,Vaipahu,12m,24,Autres,,0,
01.09.03,Vaipahu,12m,25,Poritidae,Dessous,1,
01.09.03,Vaipahu,12m,26,Autres,,0,
01.09.03,Vaipahu,12m,27,Poritidae,Dessous,1,
01.09.03,Vaipahu,12m,28,Poritidae,Dessous,1,
01.09.03,Vaipahu,12m,29,Autres,Dessous,2,
01.09.03,Vaipahu,12m,30,Autres,,0,
01.09.03,Vaipahu,12m,31,Autres,,0,
01.09.03,Vaipahu,12m,32,Autres,,0,
01.09.03,Vaipahu,12m,33,Acroporidae,Dessous,1,
01.09.03,Vaipahu,12m,33,Poritidae,Dessous,1,
01.09.03,Vaipahu,12m,34,Autres,,0,
01.09.03,Vaipahu,12m,35,Autres,,0,
01.09.03,Vaipahu,12m,36,Poritidae,Dessous,1,
01.09.03,Vaipahu,12m,37,Poritidae,Bords,1,
01.09.03,Vaipahu,12m,38,Autres,,0,
01.09.03,Vaipahu,12m,39,Autres,,0,
01.09.03,Vaipahu,12m,40,Autres,,0,
01.09.03,Vaipahu,18m,41,Autres,,0,
01.09.03,Vaipahu,18m,42,Poritidae,Dessous,1,
01.09.03,Vaipahu,18m,43,Autres,,0,
01.09.03,Vaipahu,18m,44,Autres,,0,
01.09.03,Vaipahu,18m,45,Autres,,0,
01.09.03,Vaipahu,18m,46,Autres,,0,
01.09.03,Vaipahu,18m,47,Autres,,0,
01.09.03,Vaipahu,18m,48,Autres,,0,
01.09.03,Vaipahu,18m,49,Autres,,0,
01.09.03,Vaipahu,18m,50,Autres,,0,
01.09.03,Vaipahu,18m,51,Autres,,0,
01.09.03,Vaipahu,18m,52,Autres,,0,
01.09.03,Vaipahu,18m,53,Autres,,0,
01.09.03,Vaipahu,18m,54,Autres,,0,
01.09.03,Vaipahu,18m,55,Autres,,0,
01.09.03,Vaipahu,18m,56,Autres,,0,
01.09.03,Vaipahu,18m,57,Autres,,0,
01.09.03,Vaipahu,18m,58,Autres,,0,
01.09.03,Vaipahu,18m,59,Autres,,0,
01.09.03,Vaipahu,18m,60,Autres,,0,
01.09.03,Tiahura,06m,61,Autres,,0,
01.09.03,Tiahura,06m,62,Acroporidae,Bords,1,
01.09.03,Tiahura,06m,63,Autres,,0,
01.09.03,Tiahura,06m,64,Pocilloporidae,Bords,2,
01.09.03,Tiahura,06m,65,Acroporidae,Dessous,1,
01.09.03,Tiahura,06m,65,Pocilloporidae,Dessous,1,
01.09.03,Tiahura,06m,66,Autres,,0,
01.09.03,Tiahura,06m,67,Acroporidae,Dessous,1,
01.09.03,Tiahura,06m,68,Autres,,0,
01.09.03,Tiahura,06m,69,Acroporidae,Dessous,1,
01.09.03,Tiahura,06m,69,Pocilloporidae,Dessous,2,
01.09.03,Tiahura,06m,70,Pocilloporidae,Dessous,1,
01.09.03,Tiahura,06m,71,Autres,,0,
01.09.03,Tiahura,06m,72,Cassés,Bords,1,
01.09.03,Tiahura,06m,73,Autres,,0,
01.09.03,Tiahura,06m,74,Acroporidae,Dessous,1,
01.09.03,Tiahura,06m,74,Pocilloporidae,Dessous,2,
01.09.03,Tiahura,06m,75,Pocilloporidae,Bords,1,
01.09.03,Tiahura,06m,76,Autres,,0,
01.09.03,Tiahura,06m,77,Autres,,0,
01.09.03,Tiahura,06m,78,Autres,,0,
01.09.03,Tiahura,06m,79,Autres,,0,
01.09.03,Tiahura,06m,80,Autres,Dessous,1,
01.09.03,Tiahura,06m,80,Pocilloporidae,Dessous,2,
01.09.03,Tiahura,12m,81,Autres,,0,
01.09.03,Tiahura,12m,82,Poritidae,Dessous,1,
01.09.03,Tiahura,12m,83,Poritidae,Dessous,1,
01.09.03,Tiahura,12m,84,Autres,,0,
01.09.03,Tiahura,12m,85,Autres,,0,
01.09.03,Tiahura,12m,86,Autres,,0,
01.09.03,Tiahura,12m,87,Autres,,0,
01.09.03,Tiahura,12m,88,Autres,,0,
01.09.03,Tiahura,12m,89,Autres,,0,
01.09.03,Tiahura,12m,90,Autres,,0,
01.09.03,Tiahura,12m,91,Acroporidae,Dessous,1,
01.09.03,Tiahura,12m,92,,,,
01.09.03,Tiahura,12m,93,Acroporidae,Dessous,1,
01.09.03,Tiahura,12m,93,Poritidae,Dessous,1,
01.09.03,Tiahura,12m,94,Pocilloporidae,Dessous,1,
01.09.03,Tiahura,12m,94,Poritidae,Dessous,1,
01.09.03,Tiahura,12m,95,,,,Plaque absente
01.09.03,Tiahura,12m,96,Acroporidae,Dessous,1,
01.09.03,Tiahura,12m,96,Pocilloporidae,Bords,1,
01.09.03,Tiahura,12m,97,Autres,,0,
01.09.03,Tiahura,12m,98,Autres,,0,
01.09.03,Tiahura,12m,99,Autres,,0,
01.09.03,Tiahura,12m,100,Autres,,0,
01.09.03,Tiahura,18m,101,Acroporidae,Dessous,1,
01.09.03,Tiahura,18m,102,Acroporidae,Bords,2,
01.09.03,Tiahura,18m,103,Autres,,0,
01.09.03,Tiahura,18m,104,Autres,,0,
01.09.03,Tiahura,18m,105,Autres,,0,
01.09.03,Tiahura,18m,106,Autres,,0,
01.09.03,Tiahura,18m,107,Pocilloporidae,Dessous,1,
01.09.03,Tiahura,18m,108,Autres,,0,
01.09.03,Tiahura,18m,109,Poritidae,Dessous,1,
01.09.03,Tiahura,18m,110,Autres,,0,
01.09.03,Tiahura,18m,111,Autres,,0,
01.09.03,Tiahura,18m,112,Acroporidae,Bords,2,
01.09.03,Tiahura,18m,113,Autres,,0,
01.09.03,Tiahura,18m,114,Poritidae,Bords,1,
01.09.03,Tiahura,18m,115,Autres,,0,
01.09.03,Tiahura,18m,116,Acroporidae,Bords,1,
01.09.03,Tiahura,18m,116,Poritidae,Dessous,1,
01.09.03,Tiahura,18m,117,Autres,,0,
01.09.03,Tiahura,18m,118,Autres,,0,
01.09.03,Tiahura,18m,119,Autres,,0,
01.09.03,Tiahura,18m,120,Autres,,0,
01.09.03,Haapiti,06m,121,Autres,,0,
01.09.03,Haapiti,06m,122,Autres,,0,
01.09.03,Haapiti,06m,123,Autres,,0,
01.09.03,Haapiti,06m,124,Autres,,0,
01.09.03,Haapiti,06m,125,Autres,,0,
01.09.03,Haapiti,06m,126,Autres,,0,
01.09.03,Haapiti,06m,127,Autres,,0,
01.09.03,Haapiti,06m,128,Autres,,0,
01.09.03,Haapiti,06m,129,Autres,,0,
01.09.03,Haapiti,06m,130,Autres,,0,
01.09.03,Haapiti,06m,131,Autres,,0,
01.09.03,Haapiti,06m,132,Acroporidae,Dessus,1,
01.09.03,Haapiti,06m,133,Autres,,0,
01.09.03,Haapiti,06m,134,Autres,,0,
01.09.03,Haapiti,06m,135,Autres,,0,
01.09.03,Haapiti,06m,136,Autres,,0,
01.09.03,Haapiti,06m,137,Autres,,0,
01.09.03,Haapiti,06m,138,Autres,,0,
01.09.03,Haapiti,06m,139,Autres,,0,
01.09.03,Haapiti,06m,140,Autres,,0,
01.09.03,Haapiti,12m,141,Autres,,0,
01.09.03,Haapiti,12m,142,Autres,,0,
01.09.03,Haapiti,12m,143,Poritidae,Dessous,1,
01.09.03,Haapiti,12m,144,Cassés,Dessus,1,
01.09.03,Haapiti,12m,144,Poritidae,Dessous,2,
01.09.03,Haapiti,12m,145,Acroporidae,Bords,1,
01.09.03,Haapiti,12m,146,,,,Plaque absente
01.09.03,Haapiti,12m,147,Autres,,0,
01.09.03,Haapiti,12m,148,Autres,,0,
01.09.03,Haapiti,12m,149,Autres,,0,
01.09.03,Haapiti,12m,150,Autres,,0,
01.09.03,Haapiti,12m,151,Autres,,0,
01.09.03,Haapiti,12m,152,Autres,,0,
01.09.03,Haapiti,12m,152,Poritidae,Dessous,1,
01.09.03,Haapiti,12m,153,Autres,,0,
01.09.03,Haapiti,12m,154,Acroporidae,Dessous,1,
01.09.03,Haapiti,12m,155,Autres,,0,
01.09.03,Haapiti,12m,156,Autres,,0,
01.09.03,Haapiti,12m,157,Autres,,0,
01.09.03,Haapiti,12m,158,Autres,,0,
01.09.03,Haapiti,12m,159,Autres,,0,
01.09.03,Haapiti,12m,160,Autres,,0,
01.09.03,Haapiti,18m,161,Autres,,0,
01.09.03,Haapiti,18m,162,Autres,,0,
01.09.03,Haapiti,18m,163,Autres,,0,
01.09.03,Haapiti,18m,164,Autres,,0,
01.09.03,Haapiti,18m,165,Autres,,0,
01.09.03,Haapiti,18m,166,Autres,,0,
01.09.03,Haapiti,18m,167,Autres,,0,
01.09.03,Haapiti,18m,168,Autres,,0,
01.09.03,Haapiti,18m,169,Autres,,0,
01.09.03,Haapiti,18m,170,Autres,,0,
01.09.03,Haapiti,18m,171,Autres,,0,
01.09.03,Haapiti,18m,172,Autres,,0,
01.09.03,Haapiti,18m,173,Autres,,0,
01.09.03,Haapiti,18m,174,Autres,,0,
01.09.03,Haapiti,18m,175,Autres,,0,
01.09.03,Haapiti,18m,176,Autres,,0,
01.09.03,Haapiti,18m,177,Cassés,Dessous,1,
01.09.03,Haapiti,18m,178,Autres,,0,
01.09.03,Haapiti,18m,179,Autres,,0,
01.09.03,Haapiti,18m,180,Pocilloporidae,Dessus,1,
01.12.03,Vaipahu,18m,1,Autres,,0,
01.12.03,Vaipahu,06m,1,Cassés,Dessous,1,
01.12.03,Vaipahu,18m,2,Autres,,0,
01.12.03,Vaipahu,06m,2,Autres,,0,
01.12.03,Vaipahu,18m,3,Autres,,0,
