"site","quadrat","ID","spec_1","ID_1","area_1","spec_2","ID_2","area_2","state","rel_change","dia","comparison"
"HAA","10","6","Pocillopora","6",61.43,"Pocillopora","4",76.28,"survived",0.241738564219437,8.84393041769784,"2018_2020"
"HAA","10","7","Pocillopora","7",131.92,NA,NA,0,"died",NA,12.9601605214389,"2018_2020"
"HAA","10","8","Pocillopora","9",118.65,NA,NA,0,"died",NA,12.2910484492913,"2018_2020"
"HAA","10","10","Acropora","11",26.07,NA,NA,0,"died",NA,5.76136745323935,"2018_2020"
"HAA","10","11","Acropora","12",281.18,NA,NA,0,"died",NA,18.9211388449172,"2018_2020"
"HAA","10","14","Pocillopora","14",47.04,"Pocillopora","10",16.29,"survived",-0.653698979591837,7.73906894815791,"2018_2020"
"HAA","10","16","Pocillopora","10",442.32,NA,NA,0,"died",NA,23.7313993567016,"2018_2020"
"HAA","10","17","Pocillopora","15",68.31,NA,NA,0,"died",NA,9.32603845696869,"2018_2020"
"HAA","10","18","Pocillopora","18",109.13,NA,NA,0,"died",NA,11.7876474123104,"2018_2020"
"HAA","10","19","Pocillopora","17",27.42,"Pocillopora","7",38.5,"survived",0.404084609773888,5.90865706541158,"2018_2020"
"HAA","10","21","Pocillopora","16",26.21,NA,NA,0,"died",NA,5.77681646475882,"2018_2020"
"HAA","10","23","Pocillopora","13",95.87,"Pocillopora","9",73.44,"survived",-0.233962657765724,11.0483245405699,"2018_2020"
"HAA","10","24","Pocillopora","22",151.39,"Pocillopora","11",174.95,"survived",0.155624545874893,13.8836499047425,"2018_2020"
"HAA","10","25","Pocillopora","20",96.62,"Pocillopora","12",117.16,"survived",0.212585386048437,11.0914563882437,"2018_2020"
"HAA","10","27","Pocillopora","8",15.63,NA,NA,0,"died",NA,4.46102388294555,"2018_2020"
"HAA","10","28","Pocillopora","19",452.45,NA,NA,0,"died",NA,24.0016089463899,"2018_2020"
"HAA","10","29","Pocillopora","21",1.96,NA,NA,0,"died",NA,1.57973083393372,"2018_2020"
"HAA","11","1","Pocillopora","2",57.62,"Pocillopora","0  ",91.96,"survived",0.595973620270739,8.56528239859259,"2018_2020"
"HAA","11","3","Acropora","10",5.07,NA,"",0,"died",NA,2.54073306189518,"2018_2020"
"HAA","11","4","Pocillopora","6",113.33,"Pocillopora","7  ",6.97,"died",-0.938498191123268,12.0123368919139,"2018_2020"
"HAA","11","6","Pocillopora","5",90.3,"Pocillopora","8  9  ",37.6,"survived",-0.583610188261351,10.7225710951052,"2018_2020"
"HAA","11","7","Pocillopora","7",525.33,"Pocillopora","10  ",22.17,"died",-0.957797955570784,25.8625391258423,"2018_2020"
"HAA","11","8","Pocillopora","8",142.24,"Pocillopora","12  ",111.87,"survived",-0.213512373453318,13.4575478020005,"2018_2020"
"HAA","11","10","Pocillopora","11",185.09,"Pocillopora","5  13  14  ",280.24,"survived",0.514074234156356,15.3513487138763,"2018_2020"
"HAA","11","11","Pocillopora","3",28.28,"Pocillopora","2  ",67.15,"survived",1.37446958981612,6.00060116364272,"2018_2020"
"HAA","11","12","Pocillopora","0",18.95,NA,"",0,"died",NA,4.91201479769059,"2018_2020"
"HAA","11","13","Pocillopora","13",36.8,NA,"",0,"died",NA,6.84508694219832,"2018_2020"
"HAA","11","14","Pocillopora","12",315.34,"Pocillopora","15  ",423.39,"survived",0.342646032853428,20.0375487032917,"2018_2020"
"HAA","11","15","Pocillopora","16",77.42,NA,"",0,"died",NA,9.92845433858646,"2018_2020"
"HAA","11","17","Pocillopora","14",54.86,NA,"",0,"died",NA,8.35762654251618,"2018_2020"
"HAA","11","20","Pocillopora","17",54.42,"Pocillopora","16  ",36.9,"survived",-0.32194046306505,8.32404324979679,"2018_2020"
"HAA","11","21","Pocillopora","18",700.34,"Pocillopora","17  18  ",21.99,"died",-0.968600965245452,29.8613560100646,"2018_2020"
"HAA","11","25","Pocillopora","24",201.02,"Pocillopora","23  ",157.45,"survived",-0.216744602527112,15.9983315780947,"2018_2020"
"HAA","11","26","Pocillopora","25",60.37,"Pocillopora","21  22  ",87.23,"survived",0.444922974987577,8.76729555311453,"2018_2020"
"HAA","11","27","Pocillopora","23",1107.45,NA,"",0,"died",NA,37.5506209511501,"2018_2020"
"HAA","11","29","Pocillopora","22",304.46,NA,"",0,"died",NA,19.688842317162,"2018_2020"
"HAA","11","30","Acropora","20",165.11,NA,"",0,"died",NA,14.4991234642382,"2018_2020"
"HAA","11","33","Pocillopora","15",13.83,"Pocillopora","3  ",24.2,"survived",0.749819233550253,4.1962963317296,"2018_2020"
"HAA","11","34","Pocillopora","1",17.07,NA,"",0,"died",NA,4.66199517681317,"2018_2020"
"HAA","11","35","Acropora","4",20.24,NA,"",0,"died",NA,5.07645234247695,"2018_2020"
"HAA","11","36","Acropora","9",6.25,NA,"",0,"died",NA,2.82094791773878,"2018_2020"
"HAA","11","37","Pocillopora","19",42.46,NA,"",0,"died",NA,7.35266965594504,"2018_2020"
"HAA","11","38","Acropora","21",0.44,"Acropora","1  ",7.81,"survived",16.75,0.748482063701911,"2018_2020"
"HAA","11","39","Pocillopora","26",16.31,"Pocillopora","19  ",56.78,"survived",2.48129981606376,4.55703159684355,"2018_2020"
"HAA","12","2","Pocillopora","1",142.22,"Pocillopora","3  ",86.34,"survived",-0.392912389256082,13.4566016531751,"2018_2020"
"HAA","12","3","Pocillopora","2",25.93,"Pocillopora","2  ",35.02,"survived",0.35055919784034,5.74587690391839,"2018_2020"
"HAA","12","5","Pocillopora","3",286.39,"Pocillopora","7  26  27  ",234.35,"survived",-0.181710255246342,19.0956296889289,"2018_2020"
"HAA","12","6","Pocillopora","4",82.05,NA,"",0,"died",NA,10.2210226810002,"2018_2020"
"HAA","12","7","Pocillopora","5",31.71,"Pocillopora","9  ",34.8,"survived",0.0974456007568589,6.35408734308492,"2018_2020"
"HAA","12","10","Pocillopora","6",22.17,NA,"",0,"died",NA,5.31297663337404,"2018_2020"
"HAA","12","11","Pocillopora","7",40.2,NA,"",0,"died",NA,7.15431545980142,"2018_2020"
"HAA","12","13","Acropora","10",420.77,NA,"",0,"died",NA,23.1460796516001,"2018_2020"
"HAA","12","15","Acropora","11",258.2,NA,"",0,"died",NA,18.1314767862582,"2018_2020"
"HAA","12","16","Pocillopora","14",275.91,"Pocillopora","12  ",119.81,"survived",-0.565764198470516,18.7429859624308,"2018_2020"
"HAA","12","17","Pocillopora","17",15.05,"Pocillopora","22  ",16.86,"survived",0.120265780730897,4.37747131895392,"2018_2020"
"HAA","12","19","Acropora","15",28.99,NA,"",0,"died",NA,6.07546001565909,"2018_2020"
"HAA","12","21","Pocillopora","16",130.52,"Pocillopora","18  ",126.75,"survived",-0.0288844621513945,12.8912072894215,"2018_2020"
"HAA","12","22","Pocillopora","18",34.26,NA,"",0,"died",NA,6.60463373720501,"2018_2020"
"HAA","12","23","Pocillopora","19",70.18,"Pocillopora","15  ",139.41,"survived",0.986463379880308,9.45282768538143,"2018_2020"
"HAA","12","28","Pocillopora","20",19.51,NA,"",0,"died",NA,4.98406495922586,"2018_2020"
"HAA","12","29","Acropora","8",3.64,NA,"",0,"died",NA,2.15281024310922,"2018_2020"
"HAA","12","30","Acropora","9",14.38,NA,"",0,"died",NA,4.27892330537621,"2018_2020"
"HAA","12","31","Acropora","12",97.69,NA,"",0,"died",NA,11.1527024135488,"2018_2020"
"HAA","12","32","Pocillopora","13",83.32,"Pocillopora","13  ",7.57,"died",-0.909145463274124,10.2998213026894,"2018_2020"
"HAA","12","33","Acropora","21",27.12,NA,"",0,"died",NA,5.87624509812326,"2018_2020"
"HAA","13","0","Acropora","3  ",111.76,NA,"",0,"died",NA,11.9288411641534,"2018_2020"
"HAA","13","2","Pocillopora","4  ",36.73,NA,"",0,"died",NA,6.83857357042553,"2018_2020"
"HAA","13","4","Pocillopora","5  ",85.37,NA,"",0,"died",NA,10.4257594415966,"2018_2020"
"HAA","13","9","Pocillopora","9  ",19.65,NA,"",0,"died",NA,5.00191533855242,"2018_2020"
"HAA","13","10","Pocillopora","8  ",515.56,NA,"",0,"died",NA,25.620916839248,"2018_2020"
"HAA","13","11","Pocillopora","7  ",312.04,"Pocillopora","7  ",5.47,"died",-0.982470196128701,19.9324275375369,"2018_2020"
"HAA","13","12","Pocillopora","10  ",41.11,"Pocillopora","10  ",49.14,"survived",0.195329603502797,7.23483777869708,"2018_2020"
"HAA","13","14","Pocillopora","16  ",242.56,NA,"",0,"died",NA,17.5737583905937,"2018_2020"
"HAA","13","16","Pocillopora","15  ",196.2,"Pocillopora","13  ",20.88,"survived",-0.893577981651376,15.8053661354946,"2018_2020"
"HAA","13","19","Pocillopora","17  ",35.5,NA,"",0,"died",NA,6.72309481102998,"2018_2020"
"HAA","13","22","Pocillopora","11  ",121.14,"Pocillopora","11  14  ",35.8,"survived",-0.704474162126465,12.4193493569195,"2018_2020"
"HAA","13","23","Pocillopora","19  ",122.04,"Pocillopora","19  ",7.52,"died",-0.938380858734841,12.4653982703915,"2018_2020"
"HAA","13","24","Pocillopora","18  ",137.7,"Pocillopora","15  ",87.67,"survived",-0.363326071169208,13.2410379241973,"2018_2020"
"HAA","13","26","Pocillopora","0  ",27.29,"Pocillopora","2  ",18.11,"survived",-0.336386954928545,5.89463376095772,"2018_2020"
"HAA","13","27","Pocillopora","1  2  ",32.33,"Pocillopora","4  ",149.88,"survived",3.63594184967522,6.41590480612733,"2018_2020"
"HAA","13","28","Pocillopora","6  ",2.68,"Pocillopora","3  ",7.79,"survived",1.90671641791045,1.84723630862168,"2018_2020"
"HAA","13","29","Acropora","14  ",10.7,NA,"",0,"died",NA,3.69102467191243,"2018_2020"
"HAA","13","30","Pocillopora","20  ",6.39,NA,"",0,"died",NA,2.85236755886363,"2018_2020"
"HAA","13","31","Pocillopora","21  ",11.27,"Pocillopora","18  ",15.79,"survived",0.401064773735581,3.78806146586421,"2018_2020"
"HAA","14","0","Pocillopora","2",23.52,NA,"",0,"died",NA,5.4723481333127,"2018_2020"
"HAA","14","1","Pocillopora","1",62.75,"Pocillopora","19  ",93.05,"survived",0.482868525896414,8.93844401627775,"2018_2020"
"HAA","14","2","Pocillopora","8",253.78,"Pocillopora","0  ",301.82,"survived",0.189297817006856,17.9756149175178,"2018_2020"
"HAA","14","4","Pocillopora","11",77.5,NA,"",0,"died",NA,9.93358267278101,"2018_2020"
"HAA","14","5","Pocillopora","13",73.02,"Pocillopora","7  ",102.76,"survived",0.407285675157491,9.64219640727991,"2018_2020"
"HAA","14","6","Pocillopora","14",163.31,NA,"",0,"died",NA,14.4198734408697,"2018_2020"
"HAA","14","8","Pocillopora","15",84.82,NA,"",0,"died",NA,10.3921209665995,"2018_2020"
"HAA","14","9","Pocillopora","16",73.01,"Pocillopora","6  ",92.03,"survived",0.260512258594713,9.64153614115065,"2018_2020"
"HAA","14","10","Pocillopora","22",791.33,"Pocillopora","4  5  ",236.65,"survived",-0.700946507778045,31.7419698338852,"2018_2020"
"HAA","14","11","Pocillopora","23",7.79,NA,"",0,"died",NA,3.14937073928855,"2018_2020"
"HAA","14","14","Pocillopora","17",46.47,"Pocillopora","13  ",36.55,"survived",-0.213471056595653,7.69203754826008,"2018_2020"
"HAA","14","18","Pocillopora","24",12.89,"Pocillopora","14  ",21.37,"survived",0.657874321179209,4.05117979502715,"2018_2020"
"HAA","14","20","Pocillopora","9",10.17,"Pocillopora","1  ",15.36,"survived",0.510324483775811,3.59845052348321,"2018_2020"
"HAA","14","21","Pocillopora","10",23.25,"Pocillopora","2  ",75.04,"survived",2.22752688172043,5.44084730672462,"2018_2020"
"HAA","14","22","Pocillopora","25",51.93,NA,"",0,"died",NA,8.13137931461182,"2018_2020"
"HAA","14","23","Pocillopora","0",6.41,NA,"",0,"died",NA,2.8568278705152,"2018_2020"
"HAA","14","24","Pocillopora","7",1.09,NA,"",0,"died",NA,1.17806243627463,"2018_2020"
"HAA","14","25","Pocillopora","18",17.82,NA,"",0,"died",NA,4.7633106855611,"2018_2020"
"HAA","14","26","Acropora","19",40.02,NA,"",0,"died",NA,7.13828036576746,"2018_2020"
"HAA","14","27","Pocillopora","20",26.9,"Pocillopora","16  ",154.61,"survived",4.74758364312268,5.85236223702668,"2018_2020"
"HAA","14","28","Pocillopora","21",11.48,"Pocillopora","15  ",47.84,"survived",3.16724738675958,3.82319107207051,"2018_2020"
"HAA","15","0","Pocillopora","2  ",10.52,NA,"",0,"died",NA,3.65984699278725,"2018_2020"
"HAA","15","2","Pocillopora","1  ",235.43,"Pocillopora","1  2  3  26  ",150.54,"survived",-0.360574268360022,17.3135434275309,"2018_2020"
"HAA","15","3","Pocillopora","4  ",50.1,NA,"",0,"died",NA,7.98682046819832,"2018_2020"
"HAA","15","4","Pocillopora","7  ",69.61,"Pocillopora","7  ",127.75,"survived",0.835224824019537,9.4143616198346,"2018_2020"
"HAA","15","5","Pocillopora","5  ",101.52,"Pocillopora","4  ",140.34,"survived",0.382387706855792,11.3692250651271,"2018_2020"
"HAA","15","6","Pocillopora","6  ",20.21,"Pocillopora","6  ",10.56,"survived",-0.477486392874814,5.07268875440803,"2018_2020"
"HAA","15","8","Pocillopora","8  ",42.58,"Pocillopora","9  ",65.88,"survived",0.547205260685768,7.3630523436156,"2018_2020"
"HAA","15","9","Pocillopora","9  11  ",29.55,"Pocillopora","10  ",38.06,"survived",0.287986463620981,6.13385918871016,"2018_2020"
"HAA","15","10","Pocillopora","12  ",137.39,"Pocillopora","13  15  19  ",111.34,"survived",-0.189606230438896,13.2261249446376,"2018_2020"
"HAA","15","11","Pocillopora","13  14  ",126.2,"Pocillopora","20  ",51.87,"survived",-0.588985736925515,12.676073151634,"2018_2020"
"HAA","15","12","Acropora","16  ",223.91,NA,"",0,"died",NA,16.88463995653,"2018_2020"
"HAA","15","13","Acropora","17  ",51.53,NA,"",0,"died",NA,8.10000208272831,"2018_2020"
"HAA","15","14","Pocillopora","25  ",28.03,"Pocillopora","25  ",32.13,"survived",0.146271851587585,5.97401911939748,"2018_2020"
"HAA","15","15","Pocillopora","27  ",60.39,"Pocillopora","27  ",94.48,"survived",0.564497433349892,8.76874769317469,"2018_2020"
"HAA","15","16","Pocillopora","26  ",7.03,NA,"",0,"died",NA,2.99180112966891,"2018_2020"
"HAA","15","17","Pocillopora","29  ",288.56,"Pocillopora","22  23  ",332.68,"survived",0.152897144441364,19.167837724396,"2018_2020"
"HAA","15","18","Pocillopora","28  ",58.59,"Pocillopora","24  ",71.15,"survived",0.214371053080731,8.63707733704134,"2018_2020"
"HAA","15","19","Pocillopora","18  ",12.04,NA,"",0,"died",NA,3.91532937549465,"2018_2020"
"HAA","15","20","Pocillopora","10  ",12.25,NA,"",0,"died",NA,3.94932708483429,"2018_2020"
"HAA","15","23","Pocillopora","19  ",11.52,"Pocillopora","18  ",27.74,"survived",1.40798611111111,3.82984589185375,"2018_2020"
"HAA","15","24","Pocillopora","15  ",12.73,NA,"",0,"died",NA,4.0259581970605,"2018_2020"
"HAA","15","25","Pocillopora","30  ",25.67,NA,"",0,"died",NA,5.71699738615924,"2018_2020"
"HAA","15","26","Pocillopora","31  ",16.48,"Pocillopora","21  ",48.8,"survived",1.96116504854369,4.58071912446457,"2018_2020"
"HAA","15","27","Acropora","0  ",4.06,"Acropora","5  ",16.84,"survived",3.14778325123153,2.27362102198778,"2018_2020"
"HAA","15","28","Pocillopora","3  ",5.86,NA,"",0,"died",NA,2.73151674571987,"2018_2020"
"HAA","15","29","Pocillopora","20  ",0.66,"Pocillopora","11  ",22.75,"survived",33.469696969697,0.916699568847508,"2018_2020"
"HAA","15","30","Pocillopora","24  ",4.13,NA,"",0,"died",NA,2.29313744022381,"2018_2020"
"HAA","15","31","Pocillopora","32  ",5.43,NA,"",0,"died",NA,2.6293898014391,"2018_2020"
"HAA","15","32","Pocillopora","33  ",4.81,"Pocillopora","12  ",19.63,"survived",3.08108108108108,2.47472871446066,"2018_2020"
"HAA","16","0","Pocillopora","2",44.94,"Pocillopora","1  ",62.29,"survived",0.386070315976858,7.56434961780576,"2018_2020"
"HAA","16","2","Pocillopora","3",118.76,"Pocillopora","0  ",103.1,"survived",-0.131862579993264,12.296744623385,"2018_2020"
"HAA","16","3","Pocillopora","8",134.39,"Pocillopora","3  ",123.61,"survived",-0.0802143016593496,13.0809274295425,"2018_2020"
"HAA","16","4","Pocillopora","6",53.45,NA,"",0,"died",NA,8.24952445090591,"2018_2020"
"HAA","16","5","Pocillopora","5",8.73,"Pocillopora","2  ",13.72,"survived",0.571592210767468,3.33397378896985,"2018_2020"
"HAA","16","6","Pocillopora","7",26.54,"Pocillopora","4  ",3.11,"survived",-0.882818387339864,5.81306954347453,"2018_2020"
"HAA","16","7","Pocillopora","27",60.3,"Pocillopora","5  ",93.83,"survived",0.556053067993367,8.76221116770934,"2018_2020"
"HAA","16","8","Pocillopora","25",4.84,"Pocillopora","19  ",25.14,"survived",4.19421487603306,2.48243416761013,"2018_2020"
"HAA","16","9","Pocillopora","4",23.05,NA,"",0,"died",NA,5.41739526951334,"2018_2020"
"HAA","16","10","Pocillopora","12",160.44,"Pocillopora","17  ",208.31,"survived",0.298366990775368,14.2926048205815,"2018_2020"
"HAA","16","11","Pocillopora","13",245.16,"Pocillopora","7  8  ",222.9,"survived",-0.0907978463044542,17.6676938729216,"2018_2020"
"HAA","16","12","Pocillopora","9",21.85,NA,"",0,"died",NA,5.27449372475343,"2018_2020"
"HAA","16","13","Pocillopora","10",76.77,NA,"",0,"died",NA,9.88668801213624,"2018_2020"
"HAA","16","15","Pocillopora","14",41.25,"Pocillopora","10  ",111.07,"survived",1.69260606060606,7.24714641913115,"2018_2020"
"HAA","16","16","Pocillopora","15",135.57,"Pocillopora","11  12  ",14.06,"survived",-0.89628973961791,13.1382299066406,"2018_2020"
"HAA","16","18","Pocillopora","16",103.24,"Pocillopora","13  ",25.92,"survived",-0.748934521503293,11.4651319485847,"2018_2020"
"HAA","16","20","Pocillopora","18",83.63,"Pocillopora","14  ",79.11,"survived",-0.0540475905775439,10.3189642467741,"2018_2020"
"HAA","16","21","Pocillopora","20",91.52,"Pocillopora","15  ",97.44,"survived",0.0646853146853147,10.7947618377694,"2018_2020"
"HAA","16","22","Pocillopora","23",87.85,NA,"",0,"died",NA,10.5761095874137,"2018_2020"
"HAA","16","23","Pocillopora","24",244.4,NA,"",0,"died",NA,17.6402875467854,"2018_2020"
"HAA","16","24","Pocillopora","22",33.47,NA,"",0,"died",NA,6.52804163300801,"2018_2020"
"HAA","16","25","Pocillopora","21",17.74,NA,"",0,"died",NA,4.75260660307602,"2018_2020"
"HAA","16","26","Pocillopora","11",31.72,"Pocillopora","6  ",24.61,"survived",-0.224148802017654,6.35508917002738,"2018_2020"
"HAA","16","27","Pocillopora","17",2.75,NA,"",0,"died",NA,1.87120515925478,"2018_2020"
"HAA","16","28","Acropora","19",9.01,"Acropora","16  ",35.72,"survived",2.96448390677026,3.38701761112395,"2018_2020"
"HAA","16","29","Pocillopora","26",3.63,NA,"",0,"died",NA,2.14985105237285,"2018_2020"
"HAA","16","30","Pocillopora","28",5.61,NA,"",0,"died",NA,2.67261554398762,"2018_2020"
"HAA","17","1","Pocillopora","7  ",160.32,"Pocillopora","0",184.66,"survived",0.151821357285429,14.2872587927825,"2018_2020"
"HAA","17","2","Pocillopora","0  ",55.93,NA,NA,0,"died",NA,8.43873733072891,"2018_2020"
"HAA","17","4","Pocillopora","2  ",25.67,NA,NA,0,"died",NA,5.71699738615924,"2018_2020"
"HAA","17","6","Pocillopora","1  3  ",124.02,NA,NA,0,"died",NA,12.5661119021778,"2018_2020"
"HAA","17","7","Pocillopora","8  ",30.53,NA,NA,0,"died",NA,6.23474163865388,"2018_2020"
"HAA","17","8","Pocillopora","10  ",218.57,"Pocillopora","3",269.57,"survived",0.233334858397767,16.6820852201625,"2018_2020"
"HAA","17","9","Pocillopora","11  ",2.22,NA,NA,0,"died",NA,1.68124709347319,"2018_2020"
"HAA","17","10","Pocillopora","12  ",39.75,NA,NA,0,"died",NA,7.1141599576635,"2018_2020"
"HAA","17","11","Pocillopora","13  ",76.18,"Pocillopora","4",127.15,"survived",0.669073247571541,9.84862368648151,"2018_2020"
"HAA","17","12","Pocillopora","18  ",8.18,NA,NA,0,"died",NA,3.22724332456256,"2018_2020"
"HAA","17","13","Pocillopora","19  ",33.37,"Pocillopora","8",55.09,"survived",0.650884027569674,6.51828225898606,"2018_2020"
"HAA","17","14","Pocillopora","20  ",138.67,"Pocillopora","10",160.6,"survived",0.158145236893344,13.2875929975457,"2018_2020"
"HAA","17","15","Pocillopora","17  ",22.14,NA,NA,0,"died",NA,5.30938070969077,"2018_2020"
"HAA","17","16","Pocillopora","24  ",20.68,NA,NA,0,"died",NA,5.13133450333567,"2018_2020"
"HAA","17","17","Pocillopora","25  ",15.91,NA,NA,0,"died",NA,4.50080450105717,"2018_2020"
"HAA","17","18","Pocillopora","14  ",23.01,"Pocillopora","5",59.71,"survived",1.59495871360278,5.41269266856674,"2018_2020"
"HAA","17","21","Pocillopora","6  ",10.09,"Pocillopora","2",33.1,"survived",2.2804757185332,3.5842693825071,"2018_2020"
"HAA","17","22","Pocillopora","9  ",33.88,NA,NA,0,"died",NA,6.56790345358603,"2018_2020"
"HAA","17","23","Pocillopora","22  ",29.3,"Pocillopora","9",14.47,"survived",-0.506143344709898,6.10785712510863,"2018_2020"
"HAA","17","24","Pocillopora","4  ",3.76,NA,NA,0,"died",NA,2.18800838394285,"2018_2020"
"HAA","17","25","Pocillopora","5  ",5.57,NA,NA,0,"died",NA,2.6630704579817,"2018_2020"
"HAA","17","26","Pocillopora","21  ",2.79,NA,NA,0,"died",NA,1.88476479429427,"2018_2020"
"HAA","18","0","Pocillopora","0  ",132.37,"Pocillopora","0  ",192.37,"survived",0.453274911233663,12.9822462823886,"2018_2020"
"HAA","18","1","Pocillopora","1  ",464.04,"Pocillopora","13  ",576.68,"survived",0.242737695026291,24.3070787701629,"2018_2020"
"HAA","18","3","Pocillopora","2  ",32.61,NA,"",0,"died",NA,6.44362798071193,"2018_2020"
"HAA","18","5","Pocillopora","4  5  ",401.63,"Pocillopora","1  2  ",267.08,"survived",-0.33500983492269,22.6135180445676,"2018_2020"
"HAA","18","6","Pocillopora","9  ",11.62,NA,"",0,"died",NA,3.84643256925461,"2018_2020"
"HAA","18","7","Pocillopora","10  ",277.84,NA,"",0,"died",NA,18.8084256414304,"2018_2020"
"HAA","18","8","Pocillopora","8  ",472.4,"Pocillopora","5  ",353.27,"survived",-0.252180355630821,24.5250557783849,"2018_2020"
"HAA","18","9","Pocillopora","12  ",87.11,NA,"",0,"died",NA,10.5314717272507,"2018_2020"
"HAA","18","10","Pocillopora","11  ",86.22,NA,"",0,"died",NA,10.4775337530864,"2018_2020"
"HAA","18","13","Acropora","6  ",784.87,NA,"",0,"died",NA,31.6121419944345,"2018_2020"
"HAA","18","14","Pocillopora","17  ",52.56,NA,"",0,"died",NA,8.18055441099686,"2018_2020"
"HAA","18","15","Pocillopora","13  ",286.94,NA,"",0,"died",NA,19.1139570724198,"2018_2020"
"HAA","18","16","Pocillopora","18  ",434.82,NA,"",0,"died",NA,23.5293437826418,"2018_2020"
"HAA","18","17","Pocillopora","21  ",334.71,"Pocillopora","9  10  ",72.98,"survived",-0.781960503122106,20.6437886062202,"2018_2020"
"HAA","18","18","Pocillopora","15  16  ",236.92,"Pocillopora","8  ",274.51,"survived",0.158661151443525,17.3682443827422,"2018_2020"
"HAA","18","19","Pocillopora","7  ",41.58,NA,"",0,"died",NA,7.27607725839192,"2018_2020"
"HAA","18","20","Pocillopora","14  ",170.19,"Pocillopora","7  ",221.4,"survived",0.300898995240613,14.7204836237971,"2018_2020"
"HAA","18","21","Pocillopora","22  ",43.76,"Pocillopora","12  ",61.16,"survived",0.397623400365631,7.46437957754097,"2018_2020"
"HAA","18","22","Pocillopora","23  ",107.23,"Pocillopora","11  ",11.83,"survived",-0.889676396530822,11.6845828501471,"2018_2020"
"HAA","18","23","Pocillopora","3  ",30.54,"Pocillopora","3  ",64.58,"survived",1.11460379829731,6.23576263950223,"2018_2020"
"HAA","18","24","Pocillopora","20  ",10.06,"Pocillopora","6  ",18.38,"survived",0.827037773359841,3.57893696787688,"2018_2020"
"HAA","18","25","Pocillopora","19  ",4.16,"Pocillopora","4  ",31.13,"survived",6.48317307692308,2.30145095670064,"2018_2020"
"HAA","19","0","Pocillopora","11  ",84.93,NA,NA,0,"died",NA,10.3988573667667,"2018_2020"
"HAA","19","1","Pocillopora","8  ",35.94,"Pocillopora","6",52.59,"survived",0.463272120200334,6.76463075398663,"2018_2020"
"HAA","19","2","Acropora","1  ",15.86,"Acropora","0",13.34,"survived",-0.158890290037831,4.49372664717155,"2018_2020"
"HAA","19","3","Acropora","0  ",35.95,NA,NA,0,"died",NA,6.76557178908251,"2018_2020"
"HAA","19","7","Pocillopora","3  ",66.64,"Pocillopora","1",54.13,"survived",-0.187725090036014,9.21133449947136,"2018_2020"
"HAA","19","8","Pocillopora","12  ",1230.12,"Pocillopora","9",11.37,"died",-0.99075699931714,39.5757176658822,"2018_2020"
"HAA","19","9","Pocillopora","24  ",98.21,"Pocillopora","16",105.43,"survived",0.0735159352408106,11.1823457149401,"2018_2020"
"HAA","19","10","Pocillopora","21  ",39.61,"Pocillopora","21",29.53,"survived",-0.254481191618278,7.10162082675214,"2018_2020"
"HAA","19","11","Pocillopora","16  ",156.15,NA,NA,0,"died",NA,14.1002253496317,"2018_2020"
"HAA","19","12","Pocillopora","13  ",90.37,"Pocillopora","7",75.42,"survived",-0.165431005864778,10.7267263252922,"2018_2020"
"HAA","19","13","Pocillopora","15  ",36.01,NA,NA,0,"died",NA,6.771215253255,"2018_2020"
"HAA","19","14","Pocillopora","14  ",209.28,"Pocillopora","18",133.76,"survived",-0.36085626911315,16.3237119529283,"2018_2020"
"HAA","19","15","Pocillopora","19  20  ",82.3,"Pocillopora","23",47.36,"survived",-0.424544349939247,10.2365821704172,"2018_2020"
"HAA","19","16","Pocillopora","28  ",77.33,"Pocillopora","24",106.49,"survived",0.377085219190482,9.92268179447321,"2018_2020"
"HAA","19","17","Pocillopora","26  ",65.07,"Pocillopora","25",44.58,"survived",-0.314891655140618,9.10218090217488,"2018_2020"
"HAA","19","18","Pocillopora","18  ",23.69,NA,NA,0,"died",NA,5.49208929413716,"2018_2020"
"HAA","19","19","Pocillopora","29  ",42.08,"Pocillopora","33",36.52,"survived",-0.13212927756654,7.31969398557451,"2018_2020"
"HAA","19","20","Pocillopora","34  ",97.33,"Pocillopora","29",117.58,"survived",0.208055070379123,11.1321338874932,"2018_2020"
"HAA","19","21","Pocillopora","31  ",107.98,"Pocillopora","32",166.02,"survived",0.537506945730691,11.7253744520379,"2018_2020"
"HAA","19","22","Pocillopora","32  ",20.67,"Pocillopora","31",41.67,"survived",1.01596516690856,5.13009370184169,"2018_2020"
"HAA","19","23","Pocillopora","17  ",11.83,"Pocillopora","19",24.42,"survived",1.06424344885883,3.8810338589372,"2018_2020"
"HAA","19","24","Pocillopora","2  ",1,"Pocillopora","28",10.93,"survived",9.93,1.12837916709551,"2018_2020"
"HAA","19","25","Pocillopora","4  ",6.44,NA,NA,0,"died",NA,2.86350531134385,"2018_2020"
"HAA","19","26","Pocillopora","5  ",10.83,"Pocillopora","4",14.76,"survived",0.362880886426593,3.71337909046219,"2018_2020"
"HAA","19","27","Pocillopora","6  7  ",14.92,"Pocillopora","5",45.78,"survived",2.06836461126005,4.35852429240088,"2018_2020"
"HAA","19","28","Pocillopora","9  ",26.25,NA,NA,0,"died",NA,5.78122288528111,"2018_2020"
"HAA","19","29","Pocillopora","10  ",10.17,NA,NA,0,"died",NA,3.59845052348321,"2018_2020"
